,id,vertical,x,y,v01,v02,v03,v04,v05,v06,v07,v08,v09,vsup,vm,area_i,caudal_i,perimetro_i,timestamp,updated,fk_id,user_id
5289,11466,8.0,12.0,-0.34,,,,0.657,,,,,,,0.657,0.68,0.447,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1020,1
5290,11467,9.0,14.0,-0.4,,,,0.682,,,,,,,0.682,0.8,0.546,2.001,2019-02-06 12:39:19,2019-02-06 12:39:19,1020,1
5291,11468,10.0,16.0,-0.34,,,,0.607,,,,,,,0.607,0.68,0.413,2.001,2019-02-06 12:39:19,2019-02-06 12:39:19,1020,1
5292,11469,11.0,18.0,-0.36,,,,0.654,,,,,,,0.654,0.72,0.471,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1020,1
5293,11470,12.0,20.0,-0.36,,,,0.539,,,,,,,0.539,0.72,0.388,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1020,1
5294,11471,13.0,22.0,-0.44,,,,0.438,,,,,,,0.438,0.88,0.385,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1020,1
5295,11472,14.0,24.0,-0.48,,,,0.783,,,,,,,0.783,0.96,0.752,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1020,1
5296,11473,15.0,26.0,-0.6,,,,0.61,,,,,,,0.61,0.6,0.366,2.004,2019-02-06 12:39:19,2019-02-06 12:39:19,1020,1
5297,11474,16.0,26.0,0.0,,,,,,,,,,,,0.0,,0.6,2019-02-06 12:39:19,2019-02-06 12:39:19,1020,1
5298,11475,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5299,11476,2.0,0.0,-0.36,,,,,,,,,,,,0.36,,0.36,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5300,11477,3.0,2.0,-0.4,,,,0.739,,,,,,,0.739,0.8,0.591,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5301,11478,4.0,4.0,-0.4,,,,0.651,,,,,,,0.651,0.8,0.521,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5302,11479,5.0,6.0,-0.4,,,,0.894,,,,,,,0.894,0.8,0.715,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5303,11480,6.0,8.0,-0.44,,,,0.808,,,,,,,0.808,0.88,0.711,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5304,11481,7.0,10.0,-0.42,,,,0.767,,,,,,,0.767,0.84,0.644,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5305,11482,8.0,12.0,-0.38,,,,0.603,,,,,,,0.603,0.76,0.458,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5306,11483,9.0,14.0,-0.3,,,,0.51,,,,,,,0.51,0.6,0.306,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5307,11484,10.0,16.0,-0.28,,,,0.669,,,,,,,0.669,0.56,0.375,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5308,11485,11.0,18.0,-0.36,,,,0.56,,,,,,,0.56,0.72,0.403,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5309,11486,12.0,20.0,-0.35,,,,0.589,,,,,,,0.589,0.7,0.412,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5310,11487,13.0,22.0,-0.42,,,,0.604,,,,,,,0.604,0.84,0.507,2.001,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5311,11488,14.0,24.0,-0.5,,,,0.706,,,,,,,0.706,1.0,0.706,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5312,11489,15.0,26.0,-0.57,,,,0.739,,,,,,,0.739,0.94,0.695,2.001,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5313,11490,16.0,27.3,-0.67,,,,0.638,,,,,,,0.638,0.436,0.278,1.304,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5314,11491,17.0,27.3,0.0,,,,,,,,,,,,0.0,,0.67,2019-02-06 12:39:19,2019-02-06 12:39:19,1021,1
5315,11492,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5316,11493,2.0,2.0,-0.4,,,,0.636,,,,,,,0.636,0.8,0.509,2.04,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5317,11494,3.0,4.0,-0.42,,,,0.691,,,,,,,0.691,0.84,0.58,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5318,11495,4.0,6.0,-0.4,,,,0.8,,,,,,,0.8,0.8,0.64,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5319,11496,5.0,8.0,-0.48,,,,0.85,,,,,,,0.85,0.96,0.816,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5320,11497,6.0,10.0,-0.38,,,,0.722,,,,,,,0.722,0.76,0.549,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5321,11498,7.0,12.0,-0.38,,,,0.666,,,,,,,0.666,0.76,0.506,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5322,11499,8.0,14.0,-0.4,,,,0.464,,,,,,,0.464,0.8,0.371,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5323,11500,9.0,16.0,-0.35,,,,0.29,,,,,,,0.29,0.7,0.203,2.001,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5324,11501,10.0,18.0,-0.34,,,,0.627,,,,,,,0.627,0.68,0.426,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5325,11502,11.0,20.0,-0.34,,,,0.448,,,,,,,0.448,0.68,0.305,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5326,11503,12.0,22.0,-0.4,,,,0.533,,,,,,,0.533,0.8,0.426,2.001,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5327,11504,13.0,24.0,-0.52,,,,0.548,,,,,,,0.548,1.04,0.57,2.004,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5328,11505,14.0,26.0,-0.58,,,,0.693,,,,,,,0.693,1.16,0.804,2.001,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5329,11506,15.0,28.0,-0.64,,,,0.758,,,,,,,0.758,0.896,0.679,2.001,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5330,11507,16.0,28.8,-0.7,,,,0.578,,,,,,,0.578,0.28,0.162,0.802,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5331,11508,17.0,28.8,0.0,,,,,,,,,,,,0.0,,0.7,2019-02-06 12:39:19,2019-02-06 12:39:19,1022,1
5332,11509,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5333,11510,2.0,0.5,-0.42,,,,0.487,,,,,,,0.487,0.42,0.205,0.653,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5334,11511,3.0,2.0,-0.46,,,,0.747,,,,,,,0.747,0.805,0.601,1.501,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5335,11512,4.0,4.0,-0.45,,,,0.752,,,,,,,0.752,0.9,0.677,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5336,11513,5.0,6.0,-0.45,,,,0.717,,,,,,,0.717,0.9,0.645,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5337,11514,6.0,8.0,-0.5,,,,0.793,,,,,,,0.793,1.0,0.793,2.001,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5338,11515,7.0,10.0,-0.4,,,,0.868,,,,,,,0.868,0.8,0.694,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5339,11516,8.0,12.0,-0.44,,,,0.76,,,,,,,0.76,0.88,0.669,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5340,11517,9.0,14.0,-0.36,,,,0.765,,,,,,,0.765,0.72,0.551,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5341,11518,10.0,16.0,-0.36,,,,0.708,,,,,,,0.708,0.72,0.51,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5342,11519,11.0,18.0,-0.32,,,,0.502,,,,,,,0.502,0.64,0.321,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5343,11520,12.0,20.0,-0.42,,,,0.732,,,,,,,0.732,0.84,0.615,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5344,11521,13.0,22.0,-0.34,,,,0.593,,,,,,,0.593,0.68,0.403,2.002,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
5345,11522,14.0,24.0,-0.38,,,,0.556,,,,,,,0.556,0.76,0.423,2.0,2019-02-06 12:39:19,2019-02-06 12:39:19,1023,1
